x,y,value
JPY,CHF,0.583024164339157
JPY,GBP,0.358146701348965
JPY,CAD,0.0691408278817699
JPY,KRW,0.0300087193633479
JPY,ISK,0.183269909953831
JPY,CNY,0.171279262796086
JPY,ZAR,-0.0129283078651114
JPY,MXN,-0.060817043344904
JPY,XPT,0.0703482480567242
JPY,THB,0.0832926149705126
JPY,MYR,0.105244529165113
JPY,INR,0.00696352269228437
JPY,BRL,-0.0859333233020127
JPY,TWD,0.0614024123776773
JPY,COP,-0.217233909466656
JPY,JPY,1
JPY,CLP,-0.0943212354430069
JPY,PHP,-0.0391396585443768
JPY,ILS,0.0209883267252859
JPY,RUB,-0.263104428967596
JPY,IDR,0.0183591033089471
JPY,TRY,-0.0151075633048133
JPY,PEN,0.00748241195733397
JPY,HKD,0.278748052912629
JPY,SAR,0.0414165626145908
JPY,ARS,0.0183380535896995
JPY,PKR,-0.0738757595606045
CLP,XDR,0.231730580991233
CLP,ESP,0.212638880276125
CLP,DEM,0.212270113994219
CLP,FIM,0.212457660318861
CLP,MTL,0.212354796829412
CLP,PTE,0.211974284861247
CLP,NLG,0.212209462505371
CLP,ATS,0.212596131596956
CLP,EUR,0.212165820538412
CLP,SIT,0.212051788832282
CLP,SKK,0.212066173127271
CLP,CYP,0.212189988734635
CLP,BEF,0.212399147930794
CLP,LUF,0.212399147930794
CLP,FRF,0.212030920950434
CLP,IEP,0.212017941170223
CLP,ITL,0.212231291127491
CLP,GRD,0.211953005466085
CLP,EEK,0.21161992611619
CLP,SEK,0.359622260312367
CLP,SGD,0.39573148527985
CLP,HRK,0.207559915615348
CLP,PLN,0.236950711536684
CLP,RON,0.172136338655334
CLP,DKK,0.164699725518722
CLP,BGN,0.161897458001204
CLP,CZK,0.271721617292196
CLP,AUD,0.415125681927128
CLP,NOK,0.377750319962133
CLP,NZD,0.399136416887106
CLP,HUF,0.280635792499752
CLP,CHF,0.121768998176654
CLP,GBP,0.291813825130526
CLP,CAD,0.366568012633124
CLP,KRW,0.443147779632888
CLP,ISK,0.0819566648133981
CLP,CNY,0.273037229030187
CLP,ZAR,0.520763499555335
CLP,MXN,0.466455103113058
CLP,XPT,0.307864536108719
CLP,THB,0.187520164851343
CLP,MYR,0.195527575585691
CLP,INR,0.283859344348601
CLP,BRL,0.476733943869248
CLP,TWD,0.322584162988978
CLP,COP,0.505455338539595
CLP,JPY,-0.0943212354430069
CLP,CLP,1
CLP,PHP,0.238122729373379
CLP,ILS,0.197910822121921
CLP,RUB,0.413396795957214
CLP,IDR,0.181303079041202
CLP,TRY,0.24780000393829
CLP,PEN,0.372459190909052
CLP,HKD,-0.0712235858176726
CLP,SAR,-0.0344324355119105
CLP,ARS,-0.0445061335222734
CLP,PKR,-0.0118648275724003
PHP,XDR,0.207770476074052
PHP,ESP,0.169854024814919
PHP,DEM,0.169867784634303
PHP,FIM,0.16947750576978
PHP,MTL,0.16939858170441
PHP,PTE,0.16981112815645
PHP,NLG,0.169435353459579
PHP,ATS,0.168965167226264
PHP,EUR,0.169489462215865
PHP,SIT,0.169874295167046
PHP,SKK,0.169461425864982
PHP,CYP,0.169361737344776
PHP,BEF,0.169176387504873
PHP,LUF,0.169176387504873
PHP,FRF,0.169515285577755
PHP,IEP,0.169405303674689
PHP,ITL,0.169119956568569
PHP,GRD,0.169443083914585
PHP,EEK,0.169070498050228
PHP,SEK,0.255274898295729
PHP,SGD,0.353695042953205
PHP,HRK,0.395933042217931
PHP,PLN,0.341291813448285
PHP,RON,0.395417520683743
PHP,DKK,0.389482329822986
PHP,BGN,0.388702432615638
PHP,CZK,0.412108320412609
PHP,AUD,0.401015314303168
PHP,NOK,0.31844186755395
PHP,NZD,0.311869001249663
PHP,HUF,0.294430510521868
PHP,CHF,0.0855159158288917
PHP,GBP,0.277854397052728
PHP,CAD,0.356737233195946
PHP,KRW,0.419404327983649
PHP,ISK,0.27951585586794
PHP,CNY,0.261014325231292
PHP,ZAR,0.304364338056904
PHP,MXN,0.316434213301858
PHP,XPT,0.179620778085534
PHP,THB,0.6525756321331
PHP,MYR,0.628815991613077
PHP,INR,0.298708631715424
PHP,BRL,0.231613881469317
PHP,TWD,0.227114921452273
PHP,COP,0.231392589650412
PHP,JPY,-0.0391396585443768
PHP,CLP,0.238122729373379
PHP,PHP,1
PHP,ILS,0.501428804646058
PHP,RUB,0.235916878692014
PHP,IDR,0.0612752788698948
PHP,TRY,0.103212286818621
PHP,PEN,0.155618260985987
PHP,HKD,-0.111718681280944
PHP,SAR,-0.0136134044207142
PHP,ARS,-0.183147918975379
PHP,PKR,-0.0485167401967289
ILS,XDR,0.234781967091815
ILS,ESP,0.196487653858074
ILS,DEM,0.196116767667045
ILS,FIM,0.19628760073191
ILS,MTL,0.196247089451984
ILS,PTE,0.196067231052354
ILS,NLG,0.196266194792909
ILS,ATS,0.19658113568655
ILS,EUR,0.196222434106846
ILS,SIT,0.196193756714749
ILS,SKK,0.196197241289658
ILS,CYP,0.19609295471254
ILS,BEF,0.195947472231272
ILS,LUF,0.195947472231272
ILS,FRF,0.196202935084997
ILS,IEP,0.196154574482691
ILS,ITL,0.19590242432816
ILS,GRD,0.195971284098623
ILS,EEK,0.195971477391665
ILS,SEK,0.279716683931793
ILS,SGD,0.336503276818153
ILS,HRK,0.348667768232919
ILS,PLN,0.355167084350308
ILS,RON,0.354102983152093
ILS,DKK,0.350424888029826
ILS,BGN,0.345985072591664
ILS,CZK,0.372446436669345
ILS,AUD,0.423217872856956
ILS,NOK,0.24893761565991
ILS,NZD,0.312009844443156
ILS,HUF,0.262620252134072
ILS,CHF,0.145002648672871
ILS,GBP,0.333250716878333
ILS,CAD,0.392323372460885
ILS,KRW,0.363332317712357
ILS,ISK,0.346478453416745
ILS,CNY,0.149425104508477
ILS,ZAR,0.249854191337749
ILS,MXN,0.288309403838823
ILS,XPT,0.211348632385133
ILS,THB,0.425226086005693
ILS,MYR,0.466153571592548
ILS,INR,0.182736403844113
ILS,BRL,0.249059931122494
ILS,TWD,0.143448839138033
ILS,COP,0.178959861901526
ILS,JPY,0.0209883267252859
ILS,CLP,0.197910822121921
ILS,PHP,0.501428804646058
ILS,ILS,1
ILS,RUB,0.194684482056767
ILS,IDR,0.113220062817842
ILS,TRY,0.127141507423656
ILS,PEN,0.170976976331294
ILS,HKD,0.0342615697958731
ILS,SAR,-0.12496192419791
ILS,ARS,-0.104508780409895
ILS,PKR,-0.0972876271186442
RUB,XDR,0.143763675952056
RUB,ESP,0.124602669005909
RUB,DEM,0.124066071834394
RUB,FIM,0.124182634124855
RUB,MTL,0.124128009776394
RUB,PTE,0.124133698192435
RUB,NLG,0.124008228615036
RUB,ATS,0.12432076661518
RUB,EUR,0.123898244537098
RUB,SIT,0.124030577734631
RUB,SKK,0.123944661670774
RUB,CYP,0.123931998739026
RUB,BEF,0.124048066689448
RUB,LUF,0.124048066689448
RUB,FRF,0.1238594440364
RUB,IEP,0.123863406027091
RUB,ITL,0.124241285282226
RUB,GRD,0.123733427262358
RUB,EEK,0.124250031093819
RUB,SEK,0.402557400310301
RUB,SGD,0.455151723784193
RUB,HRK,0.162706634670302
RUB,PLN,0.239503316147751
RUB,RON,0.120004634395358
RUB,DKK,0.10060551994691
RUB,BGN,0.100249178157594
RUB,CZK,0.249729580730257
RUB,AUD,0.474771510096315
RUB,NOK,0.575623675185902
RUB,NZD,0.415616306014053
RUB,HUF,0.245057612335462
RUB,CHF,-0.00142398931745758
RUB,GBP,0.286436081438097
RUB,CAD,0.549925333594152
RUB,KRW,0.524623949060959
RUB,ISK,0.118523121102586
RUB,CNY,0.315402922103813
RUB,ZAR,0.538982652182008
RUB,MXN,0.634745591628805
RUB,XPT,0.351083896851064
RUB,THB,0.25778844635868
RUB,MYR,0.274280180518353
RUB,INR,0.399168867747319
RUB,BRL,0.462537913847273
RUB,TWD,0.263483721212344
RUB,COP,0.597226985843118
RUB,JPY,-0.263104428967596
RUB,CLP,0.413396795957214
RUB,PHP,0.235916878692014
RUB,ILS,0.194684482056767
RUB,RUB,1
RUB,IDR,0.200533515662144
RUB,TRY,0.239576981282973
RUB,PEN,0.25097949494732
RUB,HKD,-0.0205058500049677
RUB,SAR,-0.00695702758957172
RUB,ARS,-0.0471255740360079
RUB,PKR,-0.0951380525452752
IDR,XDR,0.253689062541875
IDR,ESP,0.22803800154986
IDR,DEM,0.227826192280091
IDR,FIM,0.228065208419145
IDR,MTL,0.227954199924477
IDR,PTE,0.228075170518257
IDR,NLG,0.228020417316297
IDR,ATS,0.228254958851977
IDR,EUR,0.227943599886348
IDR,SIT,0.228074580056183
IDR,SKK,0.228340004744485
IDR,CYP,0.228050416960788
IDR,BEF,0.227958119264165
IDR,LUF,0.227958119264165
IDR,FRF,0.227912195742321
IDR,IEP,0.227925263068874
IDR,ITL,0.228484750814145
IDR,GRD,0.227832517039481
IDR,EEK,0.22769007207936
IDR,SEK,0.243411107136334
IDR,SGD,0.32653087180411
IDR,HRK,0.155961526314812
IDR,PLN,0.265397037660816
IDR,RON,0.136833886144768
IDR,DKK,0.135710423737404
IDR,BGN,0.133641688660591
IDR,CZK,0.2820648673241
IDR,AUD,0.275594165088138
IDR,NOK,0.235774228057065
IDR,NZD,0.251656662739783
IDR,HUF,0.212774006917142
IDR,CHF,0.174080595076025
IDR,GBP,0.291954809375992
IDR,CAD,0.261406981589696
IDR,KRW,0.324634040935094
IDR,ISK,0.150121762009592
IDR,CNY,0.228903262219939
IDR,ZAR,0.206722023593038
IDR,MXN,0.294301634318064
IDR,XPT,0.19825935745117
IDR,THB,0.168229428554356
IDR,MYR,0.302460113477763
IDR,INR,0.263500592711186
IDR,BRL,0.222414751175103
IDR,TWD,0.173582586282323
IDR,COP,0.221936599543637
IDR,JPY,0.0183591033089471
IDR,CLP,0.181303079041202
IDR,PHP,0.0612752788698948
IDR,ILS,0.113220062817842
IDR,RUB,0.200533515662144
IDR,IDR,1
IDR,TRY,0.0899350737529779
IDR,PEN,0.128451987786515
IDR,HKD,0.0206906747975732
IDR,SAR,0.0819314137413432
IDR,ARS,0.0204662422727787
IDR,PKR,0.00402008399240275
TRY,XDR,0.176991809782023
TRY,ESP,0.167638059007069
TRY,DEM,0.167609304703933
TRY,FIM,0.167725911679117
TRY,MTL,0.167812440174629
TRY,PTE,0.167814454159297
TRY,NLG,0.167959645359576
TRY,ATS,0.167979728387624
TRY,EUR,0.167638700305297
TRY,SIT,0.167289037833966
TRY,SKK,0.167494860334441
TRY,CYP,0.167668781170936
TRY,BEF,0.16792284527163
TRY,LUF,0.16792284527163
TRY,FRF,0.167576323358726
TRY,IEP,0.16777692828715
TRY,ITL,0.167625055281209
TRY,GRD,0.167692667075001
TRY,EEK,0.167903700879729
TRY,SEK,0.199955290207496
TRY,SGD,0.264254268132031
TRY,HRK,0.155853612737456
TRY,PLN,0.207571134369661
TRY,RON,0.162418704490736
TRY,DKK,0.149302144012446
TRY,BGN,0.147772820526518
TRY,CZK,0.220093051543545
TRY,AUD,0.267356366377703
TRY,NOK,0.226473718426005
TRY,NZD,0.283641348895884
TRY,HUF,0.226199069535276
TRY,CHF,0.0622442243789396
TRY,GBP,0.166166136601038
TRY,CAD,0.222692642081178
TRY,KRW,0.286444703858776
TRY,ISK,0.0938230960388708
TRY,CNY,0.205105505426829
TRY,ZAR,0.302043972846877
TRY,MXN,0.303560345713638
TRY,XPT,0.213256392951606
TRY,THB,0.217908676259271
TRY,MYR,0.168607285656171
TRY,INR,0.18500023258321
TRY,BRL,0.253561671917189
TRY,TWD,0.142662502813873
TRY,COP,0.264367202642004
TRY,JPY,-0.0151075633048133
TRY,CLP,0.24780000393829
TRY,PHP,0.103212286818621
TRY,ILS,0.127141507423656
TRY,RUB,0.239576981282973
TRY,IDR,0.0899350737529779
TRY,TRY,1
TRY,PEN,0.12760658310946
TRY,HKD,-0.0131057843796195
TRY,SAR,-0.0216980199427201
TRY,ARS,-0.0324283873927101
TRY,PKR,0.00751279700400314
PEN,XDR,0.179154852526049
PEN,ESP,0.146119074028443
PEN,DEM,0.145843891288236
PEN,FIM,0.14611046620268
PEN,MTL,0.146351617875674
PEN,PTE,0.146356724992117
PEN,NLG,0.146077902952769
PEN,ATS,0.14626323012863
PEN,EUR,0.145986804864904
PEN,SIT,0.146189318417009
PEN,SKK,0.145839376201875
PEN,CYP,0.146098837124838
PEN,BEF,0.146050786844406
PEN,LUF,0.146050786844406
PEN,FRF,0.145952593088651
PEN,IEP,0.145952098912692
PEN,ITL,0.145609534505151
PEN,GRD,0.145905668684429
PEN,EEK,0.145906197818244
PEN,SEK,0.244832141211444
PEN,SGD,0.279759224524911
PEN,HRK,0.109668322862198
PEN,PLN,0.195584865589409
PEN,RON,0.105410109837943
PEN,DKK,0.106890358876792
PEN,BGN,0.10404552026602
PEN,CZK,0.180795253058552
PEN,AUD,0.267212781108173
PEN,NOK,0.236950281255183
PEN,NZD,0.22732882522426
PEN,HUF,0.166554222091195
PEN,CHF,0.0944677583432164
PEN,GBP,0.237678599193216
PEN,CAD,0.26246008222827
PEN,KRW,0.276842194434768
PEN,ISK,0.014418127717156
PEN,CNY,0.18735570365652
PEN,ZAR,0.289775850726984
PEN,MXN,0.34552171778614
PEN,XPT,0.172469851053907
PEN,THB,0.135083239405293
PEN,MYR,0.204713304025811
PEN,INR,0.208347678880303
PEN,BRL,0.286244712960885
PEN,TWD,0.164594532790905
PEN,COP,0.385428248510464
PEN,JPY,0.00748241195733397
PEN,CLP,0.372459190909052
PEN,PHP,0.155618260985987
PEN,ILS,0.170976976331294
PEN,RUB,0.25097949494732
PEN,IDR,0.128451987786515
PEN,TRY,0.12760658310946
PEN,PEN,1
PEN,HKD,-0.0483915783358126
PEN,SAR,-0.0229137422266924
PEN,ARS,-0.0627320373232401
PEN,PKR,-0.000246092735758603
HKD,XDR,0.206353180894448
HKD,ESP,0.169007508454129
HKD,DEM,0.169350748146468
HKD,FIM,0.168945878452094
HKD,MTL,0.169165218664664
HKD,PTE,0.169186694871607
HKD,NLG,0.16884093874723
HKD,ATS,0.168836239114363
HKD,EUR,0.169188239402639
HKD,SIT,0.168908795191086
HKD,SKK,0.169296695418529
HKD,CYP,0.169103690360234
HKD,BEF,0.168907480675789
HKD,LUF,0.168907480675789
HKD,FRF,0.169282315962874
HKD,IEP,0.169035122594028
HKD,ITL,0.168709788510331
HKD,GRD,0.168782320511549
HKD,EEK,0.16907202727825
HKD,SEK,0.112680995116773
HKD,SGD,0.122083723357415
HKD,HRK,0.114342189009321
HKD,PLN,0.104514106003166
HKD,RON,0.142790245975702
HKD,DKK,0.16157157488918
HKD,BGN,0.160894484340176
HKD,CZK,-0.0365571393241806
HKD,AUD,0.13262048942224
HKD,NOK,-0.00271023414529647
HKD,NZD,0.111017681038998
HKD,HUF,0.0789334285552774
HKD,CHF,0.187938682395307
HKD,GBP,0.12304799760663
HKD,CAD,0.0991498722795186
HKD,KRW,0.0422243465730716
HKD,ISK,0.0961592308093022
HKD,CNY,0.0869999467957222
HKD,ZAR,-0.0383315388340491
HKD,MXN,-0.0724511118909458
HKD,XPT,-0.132245722403393
HKD,THB,-0.0160987422108078
HKD,MYR,0.000455977363357037
HKD,INR,-0.0301382214508835
HKD,BRL,-0.120183314069089
HKD,TWD,0.0750109461942924
HKD,COP,-0.100783319423752
HKD,JPY,0.278748052912629
HKD,CLP,-0.0712235858176726
HKD,PHP,-0.111718681280944
HKD,ILS,0.0342615697958731
HKD,RUB,-0.0205058500049677
HKD,IDR,0.0206906747975732
HKD,TRY,-0.0131057843796195
HKD,PEN,-0.0483915783358126
HKD,HKD,1
HKD,SAR,-0.042921905191342
HKD,ARS,-0.0217196288186766
HKD,PKR,-0.167673396410077
SAR,XDR,0.0603657103741143
SAR,ESP,0.0663251801438427
SAR,DEM,0.0660542270377615
SAR,FIM,0.0664127799983227
SAR,MTL,0.0663680100024455
SAR,PTE,0.0666619497267785
SAR,NLG,0.066354316973179
SAR,ATS,0.066405045748554
SAR,EUR,0.0663363787964142
SAR,SIT,0.0664140928675036
SAR,SKK,0.0662341928924527
SAR,CYP,0.0663918148524693
SAR,BEF,0.066556222917493
SAR,LUF,0.066556222917493
SAR,FRF,0.0662950097887482
SAR,IEP,0.0663066284836388
SAR,ITL,0.0663546571838079
SAR,GRD,0.0661160404002312
SAR,EEK,0.0666430133119165
SAR,SEK,0.039582927902146
SAR,SGD,-0.00703043232375196
SAR,HRK,-0.00469098599485719
SAR,PLN,0.00425849753454542
SAR,RON,-0.0372939403029946
SAR,DKK,-0.0318627134044493
SAR,BGN,-0.0356391997083227
SAR,CZK,0.0439137228650833
SAR,AUD,0.0339796235732306
SAR,NOK,0.124012441999499
SAR,NZD,0.0610914451315573
SAR,HUF,0.02497684571931
SAR,CHF,0.0750188504031598
SAR,GBP,0.00533522568842543
SAR,CAD,0.0652331493256165
SAR,KRW,-0.0266835621143535
SAR,ISK,0.0454408361031149
SAR,CNY,0.064267395797909
SAR,ZAR,-0.00853578324722809
SAR,MXN,-0.00733823345015099
SAR,XPT,0.0444279416966641
SAR,THB,-0.0363898242646839
SAR,MYR,0.00845861485715903
SAR,INR,-0.0396338979236545
SAR,BRL,0.0660259417200009
SAR,TWD,0.0599067924936623
SAR,COP,0.0742107793836113
SAR,JPY,0.0414165626145908
SAR,CLP,-0.0344324355119105
SAR,PHP,-0.0136134044207142
SAR,ILS,-0.12496192419791
SAR,RUB,-0.00695702758957172
SAR,IDR,0.0819314137413432
SAR,TRY,-0.0216980199427201
SAR,PEN,-0.0229137422266924
SAR,HKD,-0.042921905191342
SAR,SAR,1
SAR,ARS,0.123637948499086
SAR,PKR,-0.00323986512914039
ARS,XDR,-0.0193487729609575
ARS,ESP,0.0214266128592866
ARS,DEM,0.0217629438068684
ARS,FIM,0.0217964138257516
ARS,MTL,0.021731683389525
ARS,PTE,0.0217845290526772
ARS,NLG,0.0223411292997145
ARS,ATS,0.0222386595814353
ARS,EUR,0.0218733141210713
ARS,SIT,0.02224895477016
ARS,SKK,0.0217881218847899
ARS,CYP,0.0218842197401315
ARS,BEF,0.0219853875987378
ARS,LUF,0.0219853875987378
ARS,FRF,0.0219634156809551
ARS,IEP,0.0219002434567048
ARS,ITL,0.0216643051592058
ARS,GRD,0.0221123598381873
ARS,EEK,0.0228220757182181
ARS,SEK,-0.0172874931849105
ARS,SGD,-0.142575551843637
ARS,HRK,-0.0904419518609631
ARS,PLN,-0.101141113526992
ARS,RON,-0.111462104266952
ARS,DKK,-0.11332903133915
ARS,BGN,-0.108709169807826
ARS,CZK,-0.0402148829489388
ARS,AUD,-0.124354968398014
ARS,NOK,-0.0730157127206695
ARS,NZD,-0.125331432138639
ARS,HUF,-0.0914034066562634
ARS,CHF,0.101104999054183
ARS,GBP,-0.0664008956110788
ARS,CAD,-0.141877719474501
ARS,KRW,-0.148307068659373
ARS,ISK,-0.0494186533770851
ARS,CNY,-0.151540135655771
ARS,ZAR,-0.0351094512623342
ARS,MXN,-0.0979392646994175
ARS,XPT,-0.0455972997571902
ARS,THB,-0.123597984090251
ARS,MYR,-0.181003526865739
ARS,INR,-0.12070471797392
ARS,BRL,0.0204431999612838
ARS,TWD,-0.0353598528939723
ARS,COP,5.92811863331889e-05
ARS,JPY,0.0183380535896995
ARS,CLP,-0.0445061335222734
ARS,PHP,-0.183147918975379
ARS,ILS,-0.104508780409895
ARS,RUB,-0.0471255740360079
ARS,IDR,0.0204662422727787
ARS,TRY,-0.0324283873927101
ARS,PEN,-0.0627320373232401
ARS,HKD,-0.0217196288186766
ARS,SAR,0.123637948499086
ARS,ARS,1
ARS,PKR,0.33694834797576
PKR,XDR,-0.132591052662638
PKR,ESP,-0.110431129656866
PKR,DEM,-0.109569119448
PKR,FIM,-0.109888742317958
PKR,MTL,-0.109851778212785
PKR,PTE,-0.110089413464277
PKR,NLG,-0.109676796289076
PKR,ATS,-0.109676018223726
PKR,EUR,-0.109706389510071
PKR,SIT,-0.109638755790757
PKR,SKK,-0.109636680536804
PKR,CYP,-0.109714292413398
PKR,BEF,-0.109820260840898
PKR,LUF,-0.109820260840898
PKR,FRF,-0.109743378016067
PKR,IEP,-0.109779495285631
PKR,ITL,-0.109726574357149
PKR,GRD,-0.10978577042372
PKR,EEK,-0.109043984269978
PKR,SEK,-0.0833262215269243
PKR,SGD,-0.174418137259584
PKR,HRK,-0.19014655346316
PKR,PLN,-0.140531683521384
PKR,RON,-0.207264134391308
PKR,DKK,-0.208898860931704
PKR,BGN,-0.206611966978644
PKR,CZK,-0.104022063260267
PKR,AUD,-0.105590016277557
PKR,NOK,-0.110113771692681
PKR,NZD,-0.0932814988037662
PKR,HUF,-0.145239546525212
PKR,CHF,-0.0808328492133449
PKR,GBP,-0.129844968732922
PKR,CAD,-0.140208902482112
PKR,KRW,-0.178400624277531
PKR,ISK,-0.083240946648036
PKR,CNY,-0.127076026279651
PKR,ZAR,-0.00671713031419086
PKR,MXN,-0.110755250396691
PKR,XPT,-0.0833525325622853
PKR,THB,-0.114374557957653
PKR,MYR,-0.169184768060521
PKR,INR,-0.160494072141737
PKR,BRL,0.0403614345323281
PKR,TWD,-0.0871563412659161
PKR,COP,0.0164931074515859
PKR,JPY,-0.0738757595606045
PKR,CLP,-0.0118648275724003
PKR,PHP,-0.0485167401967289
PKR,ILS,-0.0972876271186442
PKR,RUB,-0.0951380525452752
PKR,IDR,0.00402008399240275
PKR,TRY,0.00751279700400314
PKR,PEN,-0.000246092735758603
PKR,HKD,-0.167673396410077
PKR,SAR,-0.00323986512914039
PKR,ARS,0.33694834797576
PKR,PKR,1
